id,name,youtube_url,cover_url,artist_id,created_at,album_id,preview_url
109,Lapang Dada,YncQyAb1xBQ,https://i.scdn.co/image/ab67616d00001e02eb44a67b266f6987e21a4a9b,5,2023-02-20 11:08:39.242976+00,24,https://p.scdn.co/mp3-preview/74f18211c5aa85f34fe487a44aa3b6a1d5fda829?cid=774b29d4f13844c495f206cafdad9c86
112,Kangen (Ku Kan Datang),RYGgSRtYxd0,https://i.scdn.co/image/ab67616d00001e02d8fbd1079c6cfab4d4b70cea,6,2023-02-20 11:37:40.78041+00,26,https://p.scdn.co/mp3-preview/46b6a561cc5f971dfe7d241e2abd2d6f216a3022?cid=774b29d4f13844c495f206cafdad9c86
113,Mahameru,6_kQQ_7iB4A,https://i.scdn.co/image/ab67616d00001e02bfc7fa507f4bc822cabe7bde,6,2023-02-20 11:40:36.254609+00,27,https://p.scdn.co/mp3-preview/dd10ce345be7e0971659971b7a2c770a29cc9456?cid=774b29d4f13844c495f206cafdad9c86
114,Tak Kan Ada Cinta Yang Lain,_PSPhCCUdZE,https://i.scdn.co/image/ab67616d00001e02bfc7fa507f4bc822cabe7bde,6,2023-02-20 11:41:23.458903+00,27,https://p.scdn.co/mp3-preview/eab9a17884fee53a3ece353fe95e1cf36ece2e65?cid=774b29d4f13844c495f206cafdad9c86
115,Cukup Siti Nurbaya,4bSDEwOrHKE,https://i.scdn.co/image/dbb127abf2d9f53acf344c6461fb8ae23fdd1730,6,2023-02-20 11:43:46.171155+00,28,https://p.scdn.co/mp3-preview/5cbeca14cd4d46278f2474f33a3bac522d53c0fb?cid=774b29d4f13844c495f206cafdad9c86
116,Cinta kan Membawamu Kembali,X8-4lpJDEcM,https://i.scdn.co/image/dbb127abf2d9f53acf344c6461fb8ae23fdd1730,6,2023-02-20 11:44:44.131038+00,28,https://p.scdn.co/mp3-preview/c27569f899c07393c942b34606f059d3d7dc06a2?cid=774b29d4f13844c495f206cafdad9c86
117,Manusia Biasa,k20F9SLkY0A,https://i.scdn.co/image/dbb127abf2d9f53acf344c6461fb8ae23fdd1730,6,2023-02-20 11:45:29.080216+00,28,https://p.scdn.co/mp3-preview/cda505b90abb56e9a73f8d83640493080ee2cc95?cid=774b29d4f13844c495f206cafdad9c86
118,Kirana,5KExOQ5S8uc,https://i.scdn.co/image/86d5fb0ee073484e45ce0544af78be82b8943024,6,2023-02-20 11:47:35.107741+00,29,https://p.scdn.co/mp3-preview/27257d0ea7b56126329ab21dc4ff303528a18fd5?cid=774b29d4f13844c495f206cafdad9c86
119,Kamulah Satu-Satunya,mxoqgbC81zY,https://i.scdn.co/image/86d5fb0ee073484e45ce0544af78be82b8943024,6,2023-02-20 11:48:31.771342+00,29,https://p.scdn.co/mp3-preview/4859b10e14252ec6f5b233fa390c1be43b6b02f9?cid=774b29d4f13844c495f206cafdad9c86
120,Roman Picisan,JatwGCBZoI0,https://i.scdn.co/image/ab67616d00001e02893d2e279513cf125d385b06,6,2023-02-20 11:51:37.32986+00,30,https://p.scdn.co/mp3-preview/e9c7adf6912419e428b306f3b2094627802c7ba7?cid=774b29d4f13844c495f206cafdad9c86
121,Separuh Nafas,KDDq6d9ftOk,https://i.scdn.co/image/ab67616d00001e02893d2e279513cf125d385b06,6,2023-02-20 11:52:25.190981+00,30,https://p.scdn.co/mp3-preview/5c981dab4af0738e5c65c596c4816370b332f72b?cid=774b29d4f13844c495f206cafdad9c86
122,Angin,xHsGW0mYy6E,https://i.scdn.co/image/ab67616d00001e02893d2e279513cf125d385b06,6,2023-02-20 11:53:10.258168+00,30,https://p.scdn.co/mp3-preview/79c15898123123490ffc7a739f6f066d1e9f899b?cid=774b29d4f13844c495f206cafdad9c86
123,Bayang Semu,_57mXZfGPTg,https://i.scdn.co/image/ab67616d00001e027d3cd831a61fb7cea66bf174,7,2023-02-20 13:16:25.690063+00,31,https://p.scdn.co/mp3-preview/e5933d01a2567056550b368edc934aeecb5b0b0b?cid=774b29d4f13844c495f206cafdad9c86
124,Jika Itu Yang Terbaik,NGDl_FqccRc,https://i.scdn.co/image/ab67616d00001e027d3cd831a61fb7cea66bf174,7,2023-02-20 13:17:16.86239+00,31,https://p.scdn.co/mp3-preview/90cb040e8e6ecfa559a2af1ec0761525da289d6f?cid=774b29d4f13844c495f206cafdad9c86
125,Demi Waktu,8yZFMcTcuoo,https://i.scdn.co/image/ab67616d00001e020f1c818c3d95a460cef8410f,7,2023-02-20 13:20:22.611576+00,32,https://p.scdn.co/mp3-preview/58f4ccbd4c1940e3bb26a5d4e0cae37cf0c075b7?cid=774b29d4f13844c495f206cafdad9c86
126,Seperti Yang Dulu,ZRhVlI5x9W4,https://i.scdn.co/image/ab67616d00001e020f1c818c3d95a460cef8410f,7,2023-02-20 13:21:04.726836+00,32,https://p.scdn.co/mp3-preview/3d5cc52d5b94c3dc306901e561a6a97646998596?cid=774b29d4f13844c495f206cafdad9c86
127,Berikan Aku Cinta,o1_drcdbmvA,https://i.scdn.co/image/ab67616d00001e020f1c818c3d95a460cef8410f,7,2023-02-20 13:21:54.29353+00,32,https://p.scdn.co/mp3-preview/c10f58f929314b3fc6c505f0f62d32aae830b291?cid=774b29d4f13844c495f206cafdad9c86
128,Tercipta Untukku,nDSHtAeDtm0,https://i.scdn.co/image/ab67616d00001e020f1c818c3d95a460cef8410f,7,2023-02-20 13:22:32.185278+00,32,https://p.scdn.co/mp3-preview/f6971805641b8971aeced3df3080f3fe91b3ecc9?cid=774b29d4f13844c495f206cafdad9c86
129,Sejauh Mungkin,mVwSTnj2nWk,https://i.scdn.co/image/ab67616d00001e020f1c818c3d95a460cef8410f,7,2023-02-20 13:23:09.768452+00,32,https://p.scdn.co/mp3-preview/9ab18424c65c09576ad0aa03ee45f4a004e1bea0?cid=774b29d4f13844c495f206cafdad9c86
130,Melayang,I_yYswRyfEk,https://i.scdn.co/image/ab67616d00001e020f1c818c3d95a460cef8410f,7,2023-02-20 13:23:45.379499+00,32,https://p.scdn.co/mp3-preview/df3369c9c17c51ca1d40e0c6106aa2f638390998?cid=774b29d4f13844c495f206cafdad9c86
132,SurgaMu,RXDHuqo2MC0,https://i.scdn.co/image/ab67616d00001e02ef6821c358fd21c00921d919,7,2023-02-20 13:29:53.306617+00,33,ttps://p.scdn.co/mp3-preview/342076170bc9e6f5afcacf1eec257a9ebffc17f2?cid=774b29d4f13844c495f206cafdad9c86
133,Andai Ku Tahu,720d10zjzic,https://i.scdn.co/image/ab67616d00001e02ef6821c358fd21c00921d919,7,2023-02-20 13:30:39.916712+00,33,https://p.scdn.co/mp3-preview/3f19db2f86eb7f6bec2daffdbc07253ff0df7abd?cid=774b29d4f13844c495f206cafdad9c86
134,Para PencariMu,CdQN2T29oag,https://i.scdn.co/image/ab67616d00001e02ef6821c358fd21c00921d919,7,2023-02-20 13:31:44.383567+00,33,https://p.scdn.co/mp3-preview/c7db06364ccae15339b76e3118bbb1fe80978b2f?cid=774b29d4f13844c495f206cafdad9c86
136,Dengan NafasMu,4xLbjEPhwV0,https://i.scdn.co/image/ab67616d00001e02ef6821c358fd21c00921d919,7,2023-02-20 13:33:18.555496+00,33,https://p.scdn.co/mp3-preview/c9445437af421d65055bc37088510dfc2990f211?cid=774b29d4f13844c495f206cafdad9c86
137,Dia Maha Sempurna,T6Yiik8-VFk,https://i.scdn.co/image/ab67616d00001e02ef6821c358fd21c00921d919,7,2023-02-20 13:34:28.415678+00,33,https://p.scdn.co/mp3-preview/fdd999f5dd58349fbf85dbba4d45ad8b9196d70c?cid=774b29d4f13844c495f206cafdad9c86
138,Sandaran Hati,NmHWpdtRVn0,https://i.scdn.co/image/ab67616d0000b2739a2a476d6cd4500f26fc484f,8,2023-02-20 13:47:34.147697+00,34,https://p.scdn.co/mp3-preview/af83406f977fd03412aead8b4b4f1a23ae977409?cid=774b29d4f13844c495f206cafdad9c86
139,Ruang Rindu,9JS47BC0WXc,https://i.scdn.co/image/ab67616d0000b2739a2a476d6cd4500f26fc484f,8,2023-02-20 13:48:18.660958+00,34,https://p.scdn.co/mp3-preview/d56a0c0edfe0e40cfa79aee181cd72082a652fe3?cid=774b29d4f13844c495f206cafdad9c86
131,Bila Tiba,CLlbqSVQOU0,https://i.scdn.co/image/ab67616d00001e02ef6821c358fd21c00921d919,7,2023-02-20 13:29:05.832098+00,33,https://p.scdn.co/mp3-preview/3dce9e7a19a7a6cc4ade70b1fd175a4e93ddecca?cid=774b29d4f13844c495f206cafdad9c86
135,Sesungguhnya,KTrEsj20lWM,https://i.scdn.co/image/ab67616d00001e02ef6821c358fd21c00921d919,7,2023-02-20 13:32:28.748733+00,33,https://p.scdn.co/mp3-preview/7c9f9b0dc4f27c2ba029b02876931f33c1158cc7?cid=774b29d4f13844c495f206cafdad9c86
140,Sebelum Cahaya,rZgxjhxkOjA,https://i.scdn.co/image/ab67616d00001e02beb3148bd8f70f1f62771d0a,8,2023-02-20 13:49:59.232831+00,35,https://p.scdn.co/mp3-preview/c0e2e578adb854d8f615a24079c871bbe048b748?cid=774b29d4f13844c495f206cafdad9c86
141,Permintaan Hati,Kxo0LLisVA4,https://i.scdn.co/image/ab67616d00001e02beb3148bd8f70f1f62771d0a,8,2023-02-20 13:50:42.177351+00,35,https://p.scdn.co/mp3-preview/429e5da477b76adfd7ad93c8d4bd4b38b28bdfed?cid=774b29d4f13844c495f206cafdad9c86
